handle,title,vendor,status,word_count,chatgpt_markup,has_vintage,admin_url
joseph-drouhin-nuits-st-georges-pr-c,Maison Joseph Drouhin | Nuits-Saint-Georges Premier Cru,Bulos Y Zumot & Co. L.L.C,done,271,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7966637064439
chateau-latour-pauillac,Château Latour | Pauillac,Bulos Y Zumot & Co. L.L.C,done,261,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7966638047479
verite-le-muse-2013-sonoma-usa,Vérité | La Muse,Bulos Y Zumot & Co. L.L.C,done,227,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7969241530615
verite-le-joie-2013-sonoma-usa,Vérité | La Joie,Bulos Y Zumot & Co. L.L.C,done,215,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7969241628919
ch-palmer-margeaux-alter-ego-2017,Château Palmer | Alter Ego - Margaux,Bulos Y Zumot & Co. L.L.C,done,230,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7969241661687
chapelle-dausone-st-emillion-g-cru,Château Ausone | Chapelle d'Ausone - Saint-Émilion Grand Cru,Bulos Y Zumot & Co. L.L.C,done,255,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7969241694455
alvaro-palacios-les-aubaguetes-velles-vinyes,Álvaro Palacios | Les Aubaguetes,Bulos Y Zumot & Co. L.L.C,done,224,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/7969241759991
e-guigal-hermitage-ex-voto-2012,"Maison Guigal | Ermitage ""Ex-Voto"" - White",Bulos Y Zumot & Co. L.L.C,done,230,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/7969241792759
marrchesi-di-barolo-coste-di-rose-2017-docg,Marchesi Di Barolo | Coste Di Rose (DOCG),Bulos Y Zumot & Co. L.L.C,done,204,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/8052984611063
marchesi-di-barolo-cannubi-docg,Marchesi Di Barolo | Cannubi (DOCG),Bulos Y Zumot & Co. L.L.C,done,253,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052985233655
marchesi-di-barolo-sarmassa-docg,Marchesi Di Barolo | Sarmassa (DOCG),Bulos Y Zumot & Co. L.L.C,done,243,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052985331959
maison-joseph-drouhin-bonnes-mares-grand-cru,Maison Joseph Drouhin | Bonnes Mares Grand Cru,Bulos Y Zumot & Co. L.L.C,done,315,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052985561335
maison-joseph-drouhin-batard-montrachet-grand-cru,Maison Joseph Drouhin | Bâtard-Montrachet Grand Cru,Bulos Y Zumot & Co. L.L.C,done,295,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052986478839
maison-joseph-drouhin-chambolle-musigny-amoureuses-premier-cru,Maison Joseph Drouhin | Chambolle-Musigny Amoureuses Premier Cru,Bulos Y Zumot & Co. L.L.C,done,313,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052986773751
maison-joseph-drouhin-criots-batard-montrachet-grand-cru,Maison Joseph Drouhin | Criots-Bâtard-Montrachet Grand Cru,Bulos Y Zumot & Co. L.L.C,done,283,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052987199735
maison-joseph-drouhin-puligny-montrachet-clos-de-la-garenne-premier-cru,Maison Joseph Drouhin | Puligny-Montrachet Clos de la Garenne Premier Cru,Bulos Y Zumot & Co. L.L.C,done,296,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052987953399
maison-joseph-drouhin-chassagne-montrachet-embazees-premier-cru,Maison Joseph Drouhin | Chassagne-Montrachet Embazées Premier Cru,Bulos Y Zumot & Co. L.L.C,done,267,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052991688951
maison-joseph-drouhin-santenay,Maison Joseph Drouhin | Santenay,Bulos Y Zumot & Co. L.L.C,done,249,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052992639223
maison-joseph-drouhin-givry,Maison Joseph Drouhin | Givry,Bulos Y Zumot & Co. L.L.C,done,256,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052992835831
vieux-chateau-certan-grand-vin-pomerol,Vieux Château Certan | Grand Vin Pomerol,Bulos Y Zumot & Co. L.L.C,done,282,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052994965751
chateau-latour-les-forts-de-latour-pauillac,Château Latour | Les Forts de Latour,Bulos Y Zumot & Co. L.L.C,done,225,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052995457271
alvaro-palacios-lermita-velles-vinyes,Álvaro Palacios | L'Ermita Velles Vinyes Gratallops,Bulos Y Zumot & Co. L.L.C,done,242,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052996702455
chateau-levangile-pomerol,Château L'Évangile | Pomerol,Bulos Y Zumot & Co. L.L.C,done,237,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052997095671
inglenook-rubicon,Inglenook | Rubicon,Bulos Y Zumot & Co. L.L.C,done,251,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052997914871
chateau-margaux-pavillon-blanc,Château Margaux | Pavillon Blanc,Bulos Y Zumot & Co. L.L.C,done,251,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8052998766839
chateau-margaux-grand-vin-premier-grand-cru-classe,Château Margaux | Grand Vin - Premier Grand Cru Classé,Bulos Y Zumot & Co. L.L.C,done,278,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8053004632311
chateau-haut-brion-premier-grand-cru-classe,Château Haut-Brion | Premier Grand Cru Classé,Bulos Y Zumot & Co. L.L.C,done,262,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8053010104567
maison-joseph-drouhin-chablis-secher,Maison Joseph Drouhin | Chablis Séchet Premier Cru,Bulos Y Zumot & Co. L.L.C,done,302,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8053016101111
chateau-lynch-bages-grand-cru-classe,Château Lynch-Bages | Grand Cru Classé,Bulos Y Zumot & Co. L.L.C,done,220,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8053027111159
partida-creus-sm-tinto,Partida Creus | SM Tinto,Fyxx | Partida Creus,done,222,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8055979737335
partida-creus-vn-tinto,Partida Creus | VN Tinto,Fyxx | Partida Creus,done,224,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8055980949751
partida-creus-vn-blanco,Partida Creus | VN Blanco,Fyxx | Partida Creus,done,212,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8055981211895
partida-creus-sn-rose,Partida Creus | CX Rosé,Fyxx | Partida Creus,done,206,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8055981572343
partida-creus-muz-vermut,Partida Creus | MUZ Vermut,Fyxx | Partida Creus,done,232,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8055982031095
partida-creus-xl-ancestral,Partida Creus | XL Ancestral,Fyxx | Partida Creus,done,213,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8055983898871
saint-george-sweet-malbec,Saint George | Sweet Malbec - Winemaker's Selection,Bulos Y Zumot & Co. L.L.C,done,240,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8061011755255
saint-george-malbec-wine-makers-selection,Saint George | Malbec - Winemaker's Selection,Bulos Y Zumot & Co. L.L.C,done,239,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8061012803831
judith-bech-l-hunny-bunny,Judith Beck | Hunny Bunny,Fyxx l Judith Beck,done,193,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8065936195831
chateau-saint-cyrgues-vdf-salamandre-rouge,Chateau Saint Cyrgues | Salamandre Rouge,Fyxx | Les Caves de Pyrene,done,204,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8066337112311
chateau-saint-cyrgues-vdf-salamandre-orange,Chateau Saint Cyrgues | Salamandre Orange,Fyxx | Les Caves de Pyrene,done,206,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8066337472759
az-ag-caravaglio-occhio-di-terra-malvasia,Caravaglio | Occhio di Terra - Malvasia,Fyxx | Les Caves de Pyrene,done,214,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8066339209463
fuchs-und-hase-pet-nat-rose,Fuchs und Hase | Pet Nat Rosé,Fyxx | Les Caves de Pyrene,done,203,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8066339569911
u-v-a-trebbiano-passione-natura,U.V.A. | Trebbiano d’Abruzzo - Passione Natura,Fyxx | Les Caves de Pyrene,done,171,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8066339995895
u-v-a-montepulciano-d-abruzzo-passione-natura,U.V.A. | Montepulciano d’Abruzzo - Passione Natura,Fyxx | Les Caves de Pyrene,done,183,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8066340389111
dario-princic-bianco-trebez,Dario Prinčič | Bianco Trebež,Fyxx | Les Caves de Pyrene,done,265,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8066342813943
domaine-alexandre-bain-pierre-precieuse-vdf,Domaine Alexandre Bain | Pouilly Fumé - Pierre Precieuse VDF,Fyxx | Les Caves de Pyrene,done,232,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8066342977783
4-gavi-docg-2022-del-comune-di-gavi-75-gl-colore-bianco,BAVA | Cor De Chasse - Gavi de Commune di Gavi,Fyxx | BAVA Vini,done,223,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/8081355964663
bava-thou-bianc-piemonte-doc-chardonnay,BAVA | THOU Bianc - Piemonte DOC Chardonnay,Fyxx | BAVA Vini,done,201,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8081356947703
bava-libera-barbera-d-asti-docg,BAVA | Libera - Barbera d’Asti DOCG,Fyxx | BAVA Vini,done,197,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8081357177079
bava-langhe-nebbiolo,BAVA | Langhe Nebbiolo,Fyxx | BAVA Vini,done,211,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8081357439223
bava-barbaresco-docg,BAVA | Barbaresco DOCG,Fyxx | BAVA Vini,done,210,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8081358127351
bava-pianoalto-nizza-docg,BAVA | Pianoalto Nizza DOCG,Fyxx | BAVA Vini,done,218,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8081358258423
silk-spice,Silk & Spice - Red Blend,UMG,done,191,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8092076146935
la-rioja-alta-finca-san-martin-torre-de-ona,La Rioja Alta | Finca San Martín - Torre De Oña,Fyxx | La Rioja Alta,done,254,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8165749620983
veuve-clicquot-brut-yellow-label,Veuve Clicquot | Brut Yellow Label,Khalaf Stores,done,221,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8299003281655
saint-george-carmenere-terroir-expression,Saint George | Carmenere - Terroir Expression,Bulos Y Zumot & Co. L.L.C,done,255,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8332725977335
bortolomiol-miol-ecru-cuvee-copy,Bortolomiol | Il Segreto di Giuliano - Rosso Toscana IGT,UMG,done,189,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8335350431991
bortolomiol-il-mormoro,Bortolomiol | Il Mormorò - Tranquilli Collection,UMG,done,183,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8335359803639
bortolomiol-il-canto-antico-still-prosecco,Bortolomiol | Il Canto Antico - Tranquilli Collection,UMG,done,196,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8335371731191
bortolomiol-ius-naturae-fondatore-collection,Bortolomiol | Ius Naturae - Fondatore Collection,UMG,done,189,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8335384707319
chateau-minuty-rose-et-or,Château Minuty | ROSE et OR,Saad Abu Jaber & Sons,done,214,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8347276280055
maison-joseph-drouhin-volnay,Maison Joseph Drouhin | Volnay,Bulos Y Zumot & Co. L.L.C,done,268,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8348586213623
louis-jadot-chablis-fourchaume,Louis Jadot | Chablis Fourchaume,Bulos Y Zumot & Co. L.L.C,done,219,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8348605645047
maison-joseph-drouhin-morgon-domaine-des-hospices-de-belleville,Maison Joseph Drouhin | Morgon Domaine des Hospices de Belleville,Bulos Y Zumot & Co. L.L.C,done,289,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8348618064119
collines-de-l-if-saint-emilion-2018,Collines de L’If | Saint-Émilion,Bulos Y Zumot & Co. L.L.C,done,167,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/8348620947703
saint-george-barbera,Saint George | Barbera,Bulos Y Zumot & Co. L.L.C,done,250,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8395775738103
inglenook-blancaneaux,Inglenook | Blancaneaux,Bulos Y Zumot & Co. L.L.C,done,218,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8404974928119
inglenook-cabernet-sauvignon,Inglenook | Cabernet Sauvignon,Bulos Y Zumot & Co. L.L.C,done,225,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8404975452407
lindquist-gsm,Lindquist Family Wines | GSM,Bulos Y Zumot & Co. L.L.C,done,188,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8404976599287
lindquist-family-wines-viognier-chardonnay-blend,Lindquist Family Wines | Viognier Chardonnay,Bulos Y Zumot & Co. L.L.C,done,182,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8404978499831
saint-george-reserve-cabernet-sauvignon,Saint George | Reserve Cabernet Sauvignon,Bulos Y Zumot & Co. L.L.C,done,264,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406417015031
saint-george-reserve-shiraz,Saint George | Reserve Shiraz,Bulos Y Zumot & Co. L.L.C,done,221,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406417801463
saint-george-sangiovese-winemakers-selection,Saint George | Sangiovese - Winemaker's Selection,Bulos Y Zumot & Co. L.L.C,done,228,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406418981111
saint-george-pinot-noir-winemakers-selection,Saint George | Pinot Noir - Winemaker's Selection,Bulos Y Zumot & Co. L.L.C,done,232,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406419177719
saint-george-nero-d-avola-winemakers-selection,Saint George | Nero d'Avola - Winemaker's Selection,Bulos Y Zumot & Co. L.L.C,done,224,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406419439863
saint-george-merlot-winemakers-selection,Saint George | Merlot - Winemaker's Selection,Bulos Y Zumot & Co. L.L.C,done,222,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406419800311
saint-george-cabernet-shiraz-blend,Saint George | Cabernet Shiraz (Blend),Bulos Y Zumot & Co. L.L.C,done,227,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406421635319
saint-george-cabernet-sauvignon-cabernet-franc-blend,"Saint George | Cabernet Sauvignon, Cabernet Franc (Blend)",Bulos Y Zumot & Co. L.L.C,done,245,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406422192375
machareus-chardonnay-sauvignon-blanc,"Machareus | Chardonnay, Sauvignon Blanc",Bulos Y Zumot & Co. L.L.C,not_done,59,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406422585591
saint-george-red-blend,Saint George | Red Blend,Bulos Y Zumot & Co. L.L.C,done,221,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406423077111
saint-george-viognier-winemakers-selection,Saint George | Viognier - Winemaker's Selection,Bulos Y Zumot & Co. L.L.C,done,212,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406423699703
saint-george-pinot-grigio-terroir-expression,Saint George | Pinot Grigio - Terroir Expression,Bulos Y Zumot & Co. L.L.C,done,208,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8406424191223
saint-george-cabernet-sauvignon,Saint George | Cabernet Sauvignon,Bulos Y Zumot & Co. L.L.C,done,264,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/8408432050423
bruno-eugene-borie-chateau-ducru-beaucaillou,Château Ducru-Beaucaillou | Saint-Julien,Bulos Y Zumot & Co. L.L.C,done,243,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9541591400695
saint-george-white-blend,Saint George | White Blend,Bulos Y Zumot & Co. L.L.C,done,223,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9571597123831
chateau-du-cedre-l-cahors-copy,Château du Cèdre l L'lmprobable,Fyxx | Château du Cèdre,done,225,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9577607889143
chateau-smith-haut-lafitte-blanc,Château Smith Haut Lafitte | Blanc,Bulos Y Zumot & Co. L.L.C,done,247,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9578000711927
louis-jadot-vosne-romanee-les-chaumes,Louis Jadot | Vosne-Romanée Les Chaumes Premier Cru,Bulos Y Zumot & Co. L.L.C,done,240,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9578000777463
roagna-barbaresco-paje-2016,Roagna | Barbaresco Pajè,Bulos Y Zumot & Co. L.L.C,done,274,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/9578000875767
joseph-drouhin-chambolle-musigny-baudes,Maison Joseph Drouhin | Chambolle-Musigny Baudes Premier Cru,Bulos Y Zumot & Co. L.L.C,done,335,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9578001006839
joseph-drouhin-chablis-g-cru-les-clos-2020,Maison Joseph Drouhin | Drouhin-Vaudon Chablis Les Clos Grand Cru,Bulos Y Zumot & Co. L.L.C,done,328,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/9578001072375
ramon-bilbao-crianza,Ramón Bilbao | Crianza,Bulos Y Zumot & Co. L.L.C,not_done,215,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9582467842295
b-g-reserve-pinot-noir,B&G | Réserve Pinot Noir,UMG,done,171,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9591499620599
barton-guestier-n-298-heritage-duche-duzes-syrah-grenache,Barton & Guestier | N° 298 Héritage - Duché D'uzès Syrah Grenache,UMG,done,173,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9591500701943
talamonti-trebi,Talamonti | TREBÌ - Trebbiano D’abruzzo,UMG,done,186,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9591502012663
talamonti-moda,Talamonti | MODÀ - Montepulciano D’abruzzo,UMG,done,177,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9591502373111
mateus-white,Mateus | White,UMG,done,158,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9591502962935
mateus-rose,Mateus | Rosé Original,UMG,done,194,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9591504175351
gonzalez-byass-nectar-pedro-ximenez-sherry-dulce,Gonzalez-Byass | Nectar Pedro Ximenez Jerez-Xérès-Sherry (Dulce),Fyxx | Gonzalez Byass,done,230,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9597778952439
la-rioja-alta-aster-el-espino,La Rioja Alta | Áster El Espino,Fyxx | La Rioja Alta,done,282,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9597779476727
talamonti-trabocchetto-pecorino,Talamonti | Trabocchetto Pecorino,UMG,done,209,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9602576482551
talamonti-kudos,Talamonti | Kudos,UMG,done,223,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9602577039607
giacosa-fratelli-barolo,Giacosa Fratelli | Barolo (DOCG),UMG,done,202,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9602577629431
giacosa-fratelli-barbera-d-alba-doc,Giacosa Fratelli | Barbera d’Alba (DOC),UMG,done,209,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9602577793271
giacosa-fratelli-dolcetto-d-alba-doc,Giacosa Fratelli | Dolcetto d’Alba (DOC),UMG,done,208,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9602577826039
giacosa-fratelli-barbaresco-docg,Giacosa Fratelli | Barbaresco (DOCG),UMG,done,223,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9602577858807
giacosa-fratelli-gavi-docg,Giacosa Fratelli | Gavi (DOCG),UMG,done,196,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9602577891575
ramon-bilbao-lalomba-finca-valhonta,Ramon Bilbao Lalomba | Finca Valhonta,Bulos Y Zumot & Co. L.L.C,not_done,195,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9611210359031
chateau-marjosse-entre-deux-mers-blanc,Château Marjosse | Entre-Deux-Mers Blanc,Bulos Y Zumot & Co. L.L.C,done,230,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9611211145463
chateau-martinon-entre-deux-mers-blanc,Château Martinon | Entre-Deux-Mers Blanc,Bulos Y Zumot & Co. L.L.C,done,205,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9611211604215
a-de-chateau-d-arche-graves-red,Château d’Arche | Graves Rouge,Bulos Y Zumot & Co. L.L.C,done,235,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9611262034167
5-a-de-chateau-d-arche-graves-blanc,Château d’Arche | Bordeaux Blanc,Bulos Y Zumot & Co. L.L.C,done,216,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9611266228471
lions-de-suduirant-sauterns,Château Suduiraut | Lions de Suduiraut,Bulos Y Zumot & Co. L.L.C,done,254,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9611266851063
les-fies-de-lagrange-saint-julien,Château Lagrange | Les Fiefs De Lagrange,Bulos Y Zumot & Co. L.L.C,done,265,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9611267768567
les-fies-de-lagrange-saint-julien-1,Château Pédesclaux | Fleur de Pédesclaux,Bulos Y Zumot & Co. L.L.C,not_done,211,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9611268325623
la-dame-de-montrose-2018-saint-estephe,Château Montrose | La Dame De Montrose,Bulos Y Zumot & Co. L.L.C,done,254,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/9611269374199
bera-bianchduset-moscato,Bera Vittorio e Figli | Bianchduset Moscato,Fyxx | Les Caves de Pyrene,done,275,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9616727376119
zouina-epicuria-cabernet-sauvignon,"Domaine de la Zouina | ""Epicuria"" Cabernet Sauvignon",Fyxx | Les Caves de Pyrene,done,234,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9616728817911
denavolo-mansano-bianco,"Denavolo | ""Mansano"" Vino Bianco",Fyxx | Les Caves de Pyrene,done,237,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9616729080055
still-life-sauvignon-blanc,Still Life | Sauvignon Blanc,Fyxx | Les Caves de Pyrene,done,225,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9616732193015
tp-selection-massale-pinot-noir,Selection Massale | Pinot Noir,Fyxx | Les Caves de Pyrene,done,232,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9616733995255
maison-joseph-drouhin-savigny-les-beaune-clos-des-godeaux,Maison Joseph Drouhin | Savigny-Les-Beaune Clos Des Godeaux,Bulos Y Zumot & Co. L.L.C,done,301,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9645165215991
christian-binner-kaefferkopf-selection-de-grains-nobles,Christian Binner | Kaefferkopf Selection de Grains Nobles,Fyxx | Les Caves de Pyrene,done,264,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9649383899383
christian-binner-cremant-dalsace-kb,Christian Binner | Crémant d'Alsace,Fyxx | Les Caves de Pyrene,done,250,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9649385406711
christian-binner-sesch-sur,Christian Binner | S'esch Sûr,Fyxx | Les Caves de Pyrene,done,282,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9649387208951
christian-binner-riesling-bombisch,Christian Binner | Elsassisch is Bombisch! Riesling,Fyxx | Les Caves de Pyrene,done,259,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9649388126455
christian-binner-pinot-noir-non-sulfite-2022-75cl,Christian Binner | Alsace Pinot Noir,Fyxx | Les Caves de Pyrene,done,258,FALSE,TRUE,https://admin.shopify.com/store/drynksapp/products/9649393631479
christian-binner-elsassisch-is-bombisch-rose-75cl,Christian Binner | Elsassisch is Bombisch! Rosé,Fyxx | Les Caves de Pyrene,done,273,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9649394090231
clos-du-gravillas-happy,Clos du Gravillas | Happy,Fyxx | Les Caves de Pyrene,done,259,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9659178352887
judith-beck-l-chardonnay,Judith Beck | Chardonnay,Fyxx l Judith Beck,done,213,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9663983583479
460-casina-bric-barolo-docg,460 Casina Bric | Barolo DOCG,Fyxx | Les Caves de Pyrene,done,248,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9677306822903
domaine-alexandre-bain-terre-dobus-vdf,"Domaine Alexandre Bain | ""Terre D'obus"" VDF",Fyxx | Les Caves de Pyrene,done,220,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9677320945911
chateau-cana,El-Sabban | Kashf,Fyxx | Château Cana,done,211,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9677503037687
chateau-cana-wajd,El-Sabban | Wajd,Fyxx | El-Sabban,done,204,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9677504741623
mersel-jaffa-crush,Mersel | Jaffa Crush,Fyxx | Mersel,done,226,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9678066319607
mersel-elevate-pinot-noir,Mersel | Elevate Pinot Noir,Fyxx | Mersel,done,245,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9678068285687
mersel-elevate-merwah-still,Mersel | Elevate Merwah - Direct Press,Fyxx | Mersel,done,222,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9678068613367
mersel-elevate-marini,Mersel | Elevate Marini,Fyxx | Mersel,done,219,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9678068744439
heya-kinz-kanz,Heya | Kanz,Fyxx | Heya,done,228,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9678070677751
heya-ward,Heya | Ward,Fyxx | Heya,done,244,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9678071038199
atibaia-rose,ATIBAIA | The Rosé Wine,Fyxx | Atibaia,done,187,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9678076543223
atibaia-white,ATIBAIA | The White Wine,Fyxx | Atibaia,done,242,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9678077034743
calcarius-hellen-rose,Calcarius | Hellen Rosé,Fyxx | Valentina Passalacqua,done,273,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9732731568375
sandeman-beat-white-port,Sandeman | Beat White - A White Port Wine,UMG,done,217,FALSE,FALSE,https://admin.shopify.com/store/drynksapp/products/9733341479159
